LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FIN,BOP,TOT,PC_GDP,A,2022,-2.405247,
FRA,BOP,TOT,MLN_USD,A,1999,49527.11,
FRA,BOP,TOT,MLN_USD,A,2000,15062.7,
FRA,BOP,TOT,MLN_USD,A,2001,21053.38,
FRA,BOP,TOT,MLN_USD,A,2002,16453.92,
FRA,BOP,TOT,MLN_USD,A,2003,14345.88,
FRA,BOP,TOT,MLN_USD,A,2004,9844.27,
FRA,BOP,TOT,MLN_USD,A,2005,802.089,
FRA,BOP,TOT,MLN_USD,A,2006,4709.98,
FRA,BOP,TOT,MLN_USD,A,2007,-5161.688,
FRA,BOP,TOT,MLN_USD,A,2008,-22394.22,
FRA,BOP,TOT,MLN_USD,A,2009,-13950.2,
FRA,BOP,TOT,MLN_USD,A,2010,-17492.12,
FRA,BOP,TOT,MLN_USD,A,2011,-22951.87,
FRA,BOP,TOT,MLN_USD,A,2012,-26183.16,
FRA,BOP,TOT,MLN_USD,A,2013,-16889.5,
FRA,BOP,TOT,MLN_USD,A,2014,-27118.95,
FRA,BOP,TOT,MLN_USD,A,2015,-10667.95,
FRA,BOP,TOT,MLN_USD,A,2016,-13092.01,
FRA,BOP,TOT,MLN_USD,A,2017,-17160.69,
FRA,BOP,TOT,MLN_USD,A,2018,-19970.53,
FRA,BOP,TOT,MLN_USD,A,2019,19720.93,
FRA,BOP,TOT,MLN_USD,A,2020,-42123.49,
FRA,BOP,TOT,MLN_USD,A,2021,8745.605,
FRA,BOP,TOT,MLN_USD,A,2022,-52519.43,
FRA,BOP,TOT,PC_GDP,A,1999,3.32225,
FRA,BOP,TOT,PC_GDP,A,2000,1.103811,
FRA,BOP,TOT,PC_GDP,A,2001,1.526128,
FRA,BOP,TOT,PC_GDP,A,2002,1.099424,
FRA,BOP,TOT,PC_GDP,A,2003,0.7756557,
FRA,BOP,TOT,PC_GDP,A,2004,0.4694671,
FRA,BOP,TOT,PC_GDP,A,2005,0.03795636,
FRA,BOP,TOT,PC_GDP,A,2006,0.199443,
FRA,BOP,TOT,PC_GDP,A,2007,-0.1884978,
FRA,BOP,TOT,PC_GDP,A,2008,-0.7678584,
FRA,BOP,TOT,PC_GDP,A,2009,-0.5180035,
FRA,BOP,TOT,PC_GDP,A,2010,-0.6646528,
FRA,BOP,TOT,PC_GDP,A,2011,-0.8062044,
FRA,BOP,TOT,PC_GDP,A,2012,-0.9758261,
FRA,BOP,TOT,PC_GDP,A,2013,-0.6011662,
FRA,BOP,TOT,PC_GDP,A,2014,-0.9520474,
FRA,BOP,TOT,PC_GDP,A,2015,-0.4348466,
FRA,BOP,TOT,PC_GDP,A,2016,-0.5303355,
FRA,BOP,TOT,PC_GDP,A,2017,-0.667131,
FRA,BOP,TOT,PC_GDP,A,2018,-0.7193416,
FRA,BOP,TOT,PC_GDP,A,2019,0.7206163,
FRA,BOP,TOT,PC_GDP,A,2020,-1.668023,
FRA,BOP,TOT,PC_GDP,A,2021,0.2859675,
FRA,BOP,TOT,PC_GDP,A,2022,-1.878514,
DEU,BOP,TOT,MLN_USD,A,1991,-27067.27,
DEU,BOP,TOT,MLN_USD,A,1992,-25893.16,
DEU,BOP,TOT,MLN_USD,A,1993,-22203.6,
DEU,BOP,TOT,MLN_USD,A,1994,-33977.3,
DEU,BOP,TOT,MLN_USD,A,1995,-33963.92,
DEU,BOP,TOT,MLN_USD,A,1996,-19023.47,
DEU,BOP,TOT,MLN_USD,A,1997,-12592.51,
DEU,BOP,TOT,MLN_USD,A,1998,-15958.72,B
DEU,BOP,TOT,MLN_USD,A,1999,-32186.49,
DEU,BOP,TOT,MLN_USD,A,2000,-35878.64,
DEU,BOP,TOT,MLN_USD,A,2001,-8652.742,
DEU,BOP,TOT,MLN_USD,A,2002,37458.86,
DEU,BOP,TOT,MLN_USD,A,2003,33733.02,
DEU,BOP,TOT,MLN_USD,A,2004,125411.8,
DEU,BOP,TOT,MLN_USD,A,2005,132792.2,
DEU,BOP,TOT,MLN_USD,A,2006,170034.5,
DEU,BOP,TOT,MLN_USD,A,2007,233506.8,
DEU,BOP,TOT,MLN_USD,A,2008,212641.2,
DEU,BOP,TOT,MLN_USD,A,2009,198989.2,
DEU,BOP,TOT,MLN_USD,A,2010,195422.8,
DEU,BOP,TOT,MLN_USD,A,2011,231634,
DEU,BOP,TOT,MLN_USD,A,2012,251370,
DEU,BOP,TOT,MLN_USD,A,2013,246394.4,
DEU,BOP,TOT,MLN_USD,A,2014,283434.1,
DEU,BOP,TOT,MLN_USD,A,2015,293411.5,
DEU,BOP,TOT,MLN_USD,A,2016,300810.4,
DEU,BOP,TOT,MLN_USD,A,2017,290601.9,
DEU,BOP,TOT,MLN_USD,A,2018,318224.3,
DEU,BOP,TOT,MLN_USD,A,2019,320656.5,
DEU,BOP,TOT,MLN_USD,A,2020,272916.3,
DEU,BOP,TOT,MLN_USD,A,2021,332476.5,
DEU,BOP,TOT,MLN_USD,A,2022,174237.4,
DEU,BOP,TOT,PC_GDP,A,1991,-1.448839,
DEU,BOP,TOT,PC_GDP,A,1992,-1.215002,
DEU,BOP,TOT,PC_GDP,A,1993,-1.071371,
DEU,BOP,TOT,PC_GDP,A,1994,-1.537927,
DEU,BOP,TOT,PC_GDP,A,1995,-1.313769,
DEU,BOP,TOT,PC_GDP,A,1996,-0.762337,
DEU,BOP,TOT,PC_GDP,A,1997,-0.5736014,
DEU,BOP,TOT,PC_GDP,A,1998,-0.7130126,
DEU,BOP,TOT,PC_GDP,A,1999,-1.469265,
DEU,BOP,TOT,PC_GDP,A,2000,-1.844219,
DEU,BOP,TOT,PC_GDP,A,2001,-0.4471697,
DEU,BOP,TOT,PC_GDP,A,2002,1.803203,
DEU,BOP,TOT,PC_GDP,A,2003,1.34482,
DEU,BOP,TOT,PC_GDP,A,2004,4.474528,
DEU,BOP,TOT,PC_GDP,A,2005,4.678927,
DEU,BOP,TOT,PC_GDP,A,2006,5.66915,
DEU,BOP,TOT,PC_GDP,A,2007,6.816749,
DEU,BOP,TOT,PC_GDP,A,2008,5.712097,
DEU,BOP,TOT,PC_GDP,A,2009,5.853405,
DEU,BOP,TOT,PC_GDP,A,2010,5.763882,
DEU,BOP,TOT,PC_GDP,A,2011,6.191985,
DEU,BOP,TOT,PC_GDP,A,2012,7.120314,
DEU,BOP,TOT,PC_GDP,A,2013,6.589298,
DEU,BOP,TOT,PC_GDP,A,2014,7.2824,
DEU,BOP,TOT,PC_GDP,A,2015,8.744306,
DEU,BOP,TOT,PC_GDP,A,2016,8.693932,
DEU,BOP,TOT,PC_GDP,A,2017,7.877745,
DEU,BOP,TOT,PC_GDP,A,2018,8.00558,
DEU,BOP,TOT,PC_GDP,A,2019,8.233167,P
DEU,BOP,TOT,PC_GDP,A,2020,7.018076,P
DEU,BOP,TOT,PC_GDP,A,2021,7.801602,P
DEU,BOP,TOT,PC_GDP,A,2022,4.284958,P
GRC,BOP,TOT,MLN_USD,A,2002,-10407.49,
GRC,BOP,TOT,MLN_USD,A,2003,-16664.7,
GRC,BOP,TOT,MLN_USD,A,2004,-17741.02,
GRC,BOP,TOT,MLN_USD,A,2005,-21664.11,
GRC,BOP,TOT,MLN_USD,A,2006,-31186.66,
GRC,BOP,TOT,MLN_USD,A,2007,-46661.96,
GRC,BOP,TOT,MLN_USD,A,2008,-51673.41,
GRC,BOP,TOT,MLN_USD,A,2009,-39999.59,
GRC,BOP,TOT,MLN_USD,A,2010,-28230.34,
GRC,BOP,TOT,MLN_USD,A,2011,-25113.36,
GRC,BOP,TOT,MLN_USD,A,2012,-8761.979,
GRC,BOP,TOT,MLN_USD,A,2013,-3603.517,
GRC,BOP,TOT,MLN_USD,A,2014,-2520.679,
GRC,BOP,TOT,MLN_USD,A,2015,-2258.052,
GRC,BOP,TOT,MLN_USD,A,2016,-4052.381,
GRC,BOP,TOT,MLN_USD,A,2017,-4742.21,
GRC,BOP,TOT,MLN_USD,A,2018,-6930.101,
GRC,BOP,TOT,MLN_USD,A,2019,-3341.286,
GRC,BOP,TOT,MLN_USD,A,2020,-9540.477,
GRC,BOP,TOT,MLN_USD,A,2021,-14581.8,
GRC,BOP,TOT,MLN_USD,A,2022,-22359.6,
GRC,BOP,TOT,PC_GDP,A,2002,-6.755767,
GRC,BOP,TOT,PC_GDP,A,2003,-8.245152,
GRC,BOP,TOT,PC_GDP,A,2004,-7.371146,
GRC,BOP,TOT,PC_GDP,A,2005,-8.748827,
GRC,BOP,TOT,PC_GDP,A,2006,-11.40464,
GRC,BOP,TOT,PC_GDP,A,2007,-14.64833,
GRC,BOP,TOT,PC_GDP,A,2008,-14.60542,
GRC,BOP,TOT,PC_GDP,A,2009,-12.12109,
GRC,BOP,TOT,PC_GDP,A,2010,-9.51042,B
GRC,BOP,TOT,PC_GDP,A,2011,-8.883307,
GRC,BOP,TOT,PC_GDP,A,2012,-3.61867,
GRC,BOP,TOT,PC_GDP,A,2013,-1.509037,
GRC,BOP,TOT,PC_GDP,A,2014,-1.071918,
GRC,BOP,TOT,PC_GDP,A,2015,-1.154129,
GRC,BOP,TOT,PC_GDP,A,2016,-2.100066,
GRC,BOP,TOT,PC_GDP,A,2017,-2.378049,
GRC,BOP,TOT,PC_GDP,A,2018,-3.270283,
GRC,BOP,TOT,PC_GDP,A,2019,-1.627986,
GRC,BOP,TOT,PC_GDP,A,2020,-5.061587,P
GRC,BOP,TOT,PC_GDP,A,2021,-6.786687,P
GRC,BOP,TOT,PC_GDP,A,2022,-10.22032,P
HUN,BOP,TOT,MLN_USD,A,1995,-1710.101,
HUN,BOP,TOT,MLN_USD,A,1996,-1892.363,
HUN,BOP,TOT,MLN_USD,A,1997,-2179.826,
HUN,BOP,TOT,MLN_USD,A,1998,-3756.758,B
HUN,BOP,TOT,MLN_USD,A,1999,-4132.591,
HUN,BOP,TOT,MLN_USD,A,2000,-4166.389,
HUN,BOP,TOT,MLN_USD,A,2001,-3309.403,
HUN,BOP,TOT,MLN_USD,A,2002,-4334.321,
HUN,BOP,TOT,MLN_USD,A,2003,-6996.142,
HUN,BOP,TOT,MLN_USD,A,2004,-9415.491,
HUN,BOP,TOT,MLN_USD,A,2005,-8177.963,
HUN,BOP,TOT,MLN_USD,A,2006,-8542.685,
HUN,BOP,TOT,MLN_USD,A,2007,-10182.09,
HUN,BOP,TOT,MLN_USD,A,2008,-11068.37,
HUN,BOP,TOT,MLN_USD,A,2009,-1011.054,
HUN,BOP,TOT,MLN_USD,A,2010,463.2208,
HUN,BOP,TOT,MLN_USD,A,2011,783.6038,
HUN,BOP,TOT,MLN_USD,A,2012,2097.746,
HUN,BOP,TOT,MLN_USD,A,2013,4641.748,
HUN,BOP,TOT,MLN_USD,A,2014,1612.485,
HUN,BOP,TOT,MLN_USD,A,2015,3049.192,
HUN,BOP,TOT,MLN_USD,A,2016,5922.892,
HUN,BOP,TOT,MLN_USD,A,2017,2799.01,
HUN,BOP,TOT,MLN_USD,A,2018,265.0715,
HUN,BOP,TOT,MLN_USD,A,2019,-1295.656,
HUN,BOP,TOT,MLN_USD,A,2020,-1376.849,
HUN,BOP,TOT,MLN_USD,A,2021,-7071.724,
HUN,BOP,TOT,MLN_USD,A,2022,-14349.56,
HUN,BOP,TOT,PC_GDP,A,1995,-3.865798,
HUN,BOP,TOT,PC_GDP,A,1996,-3.996691,
HUN,BOP,TOT,PC_GDP,A,1997,-4.617813,
HUN,BOP,TOT,PC_GDP,A,1998,-7.686052,
HUN,BOP,TOT,PC_GDP,A,1999,-8.419075,
HUN,BOP,TOT,PC_GDP,A,2000,-8.770309,
HUN,BOP,TOT,PC_GDP,A,2001,-6.197219,
HUN,BOP,TOT,PC_GDP,A,2002,-6.384674,
HUN,BOP,TOT,PC_GDP,A,2003,-8.204086,
HUN,BOP,TOT,PC_GDP,A,2004,-9.031815,
HUN,BOP,TOT,PC_GDP,A,2005,-7.223692,
HUN,BOP,TOT,PC_GDP,A,2006,-7.395073,
HUN,BOP,TOT,PC_GDP,A,2007,-7.261762,
HUN,BOP,TOT,PC_GDP,A,2008,-7.01415,
HUN,BOP,TOT,PC_GDP,A,2009,-0.7737664,
HUN,BOP,TOT,PC_GDP,A,2010,0.3462505,
HUN,BOP,TOT,PC_GDP,A,2011,0.540668,
HUN,BOP,TOT,PC_GDP,A,2012,1.626241,
HUN,BOP,TOT,PC_GDP,A,2013,3.416413,
HUN,BOP,TOT,PC_GDP,A,2014,1.123486,
HUN,BOP,TOT,PC_GDP,A,2015,2.435143,
HUN,BOP,TOT,PC_GDP,A,2016,4.609077,
HUN,BOP,TOT,PC_GDP,A,2017,1.956599,
HUN,BOP,TOT,PC_GDP,A,2018,0.1822819,
HUN,BOP,TOT,PC_GDP,A,2019,-0.7930705,
HUN,BOP,TOT,PC_GDP,A,2020,-0.98887,
HUN,BOP,TOT,PC_GDP,A,2021,-3.756914,
HUN,BOP,TOT,PC_GDP,A,2022,-8.046173,P
ISL,BOP,TOT,MLN_USD,A,1995,12.20934,
ISL,BOP,TOT,MLN_USD,A,1996,-186.3048,
ISL,BOP,TOT,MLN_USD,A,1997,-175.8277,
ISL,BOP,TOT,MLN_USD,A,1998,-608.4017,
ISL,BOP,TOT,MLN_USD,A,1999,-629.9772,
ISL,BOP,TOT,MLN_USD,A,2000,-917.1786,
ISL,BOP,TOT,MLN_USD,A,2001,-359.5784,
ISL,BOP,TOT,MLN_USD,A,2002,120.3081,
ISL,BOP,TOT,MLN_USD,A,2003,-550.4561,
ISL,BOP,TOT,MLN_USD,A,2004,-1393.905,
ISL,BOP,TOT,MLN_USD,A,2005,-2670.694,
ISL,BOP,TOT,MLN_USD,A,2006,-3966.267,
ISL,BOP,TOT,MLN_USD,A,2007,-2873.58,
ISL,BOP,TOT,MLN_USD,A,2008,-3690.295,
ISL,BOP,TOT,MLN_USD,A,2009,-1153.694,
ISL,BOP,TOT,MLN_USD,A,2010,-824.6788,
ISL,BOP,TOT,MLN_USD,A,2011,-731.9674,
ISL,BOP,TOT,MLN_USD,A,2012,-538.1687,
ISL,BOP,TOT,MLN_USD,A,2013,1000.612,
ISL,BOP,TOT,MLN_USD,A,2014,762.9525,
ISL,BOP,TOT,MLN_USD,A,2015,937.0747,
ISL,BOP,TOT,MLN_USD,A,2016,1591.294,
ISL,BOP,TOT,MLN_USD,A,2017,1054.208,
ISL,BOP,TOT,MLN_USD,A,2018,1083.406,
ISL,BOP,TOT,MLN_USD,A,2019,1600.19,
ISL,BOP,TOT,MLN_USD,A,2020,294.0608,
ISL,BOP,TOT,MLN_USD,A,2021,-849.6648,
ISL,BOP,TOT,MLN_USD,A,2022,-638.8627,
ISL,BOP,TOT,PC_GDP,A,1995,0.1747579,
ISL,BOP,TOT,PC_GDP,A,1996,-2.516483,
ISL,BOP,TOT,PC_GDP,A,1997,-2.319522,
ISL,BOP,TOT,PC_GDP,A,1998,-7.357792,
ISL,BOP,TOT,PC_GDP,A,1999,-7.049248,
ISL,BOP,TOT,PC_GDP,A,2000,-10.16171,
ISL,BOP,TOT,PC_GDP,A,2001,-4.718555,
ISL,BOP,TOT,PC_GDP,A,2002,1.282193,
ISL,BOP,TOT,PC_GDP,A,2003,-4.81061,
ISL,BOP,TOT,PC_GDP,A,2004,-10.00991,
ISL,BOP,TOT,PC_GDP,A,2005,-15.68395,
ISL,BOP,TOT,PC_GDP,A,2006,-22.51857,
ISL,BOP,TOT,PC_GDP,A,2007,-13.3285,
ISL,BOP,TOT,PC_GDP,A,2008,-20.85586,
ISL,BOP,TOT,PC_GDP,A,2009,-8.996349,
ISL,BOP,TOT,PC_GDP,A,2010,-5.950036,
ISL,BOP,TOT,PC_GDP,A,2011,-4.875018,
ISL,BOP,TOT,PC_GDP,A,2012,-3.732504,
ISL,BOP,TOT,PC_GDP,A,2013,6.182908,
ISL,BOP,TOT,PC_GDP,A,2014,4.203617,
ISL,BOP,TOT,PC_GDP,A,2015,5.32553,
ISL,BOP,TOT,PC_GDP,A,2016,7.564213,
ISL,BOP,TOT,PC_GDP,A,2017,4.263161,
ISL,BOP,TOT,PC_GDP,A,2018,4.127015,
ISL,BOP,TOT,PC_GDP,A,2019,6.505174,
ISL,BOP,TOT,PC_GDP,A,2020,1.341304,
ISL,BOP,TOT,PC_GDP,A,2021,-3.299269,
ISL,BOP,TOT,PC_GDP,A,2022,-2.28129,
IRL,BOP,TOT,MLN_USD,A,2002,210.2322,
IRL,BOP,TOT,MLN_USD,A,2003,769.368,
IRL,BOP,TOT,MLN_USD,A,2004,-218.1909,
IRL,BOP,TOT,MLN_USD,A,2005,-8384.538,
IRL,BOP,TOT,MLN_USD,A,2006,-13295.71,
IRL,BOP,TOT,MLN_USD,A,2007,-17676.72,
IRL,BOP,TOT,MLN_USD,A,2008,-16867.19,
IRL,BOP,TOT,MLN_USD,A,2009,-10874.44,
IRL,BOP,TOT,MLN_USD,A,2010,-2769.366,
IRL,BOP,TOT,MLN_USD,A,2011,-4822.931,
IRL,BOP,TOT,MLN_USD,A,2012,-8147.815,
IRL,BOP,TOT,MLN_USD,A,2013,3797.628,
IRL,BOP,TOT,MLN_USD,A,2014,3046.604,
IRL,BOP,TOT,MLN_USD,A,2015,13688.45,
IRL,BOP,TOT,MLN_USD,A,2016,-12603.48,
IRL,BOP,TOT,MLN_USD,A,2017,1345.386,
IRL,BOP,TOT,MLN_USD,A,2018,23461.21,
IRL,BOP,TOT,MLN_USD,A,2019,-65896.53,
IRL,BOP,TOT,MLN_USD,A,2020,-31366.45,
IRL,BOP,TOT,MLN_USD,A,2021,73921.2,
IRL,BOP,TOT,MLN_USD,A,2022,54775.5,
IRL,BOP,TOT,PC_GDP,A,2002,0.1640247,
IRL,BOP,TOT,PC_GDP,A,2003,0.4678053,
IRL,BOP,TOT,PC_GDP,A,2004,-0.1123856,
IRL,BOP,TOT,PC_GDP,A,2005,-3.9613,
IRL,BOP,TOT,PC_GDP,A,2006,-5.728354,
IRL,BOP,TOT,PC_GDP,A,2007,-6.552305,
IRL,BOP,TOT,PC_GDP,A,2008,-6.160122,
IRL,BOP,TOT,PC_GDP,A,2009,-4.617415,
IRL,BOP,TOT,PC_GDP,A,2010,-1.249163,
IRL,BOP,TOT,PC_GDP,A,2011,-2.018614,
IRL,BOP,TOT,PC_GDP,A,2012,-3.617798,
IRL,BOP,TOT,PC_GDP,A,2013,1.595635,
IRL,BOP,TOT,PC_GDP,A,2014,1.174713,
IRL,BOP,TOT,PC_GDP,A,2015,4.68279,
IRL,BOP,TOT,PC_GDP,A,2016,-4.225453,
IRL,BOP,TOT,PC_GDP,A,2017,0.3997952,
IRL,BOP,TOT,PC_GDP,A,2018,6.07109,
IRL,BOP,TOT,PC_GDP,A,2019,-16.51953,
IRL,BOP,TOT,PC_GDP,A,2020,-7.335213,
IRL,BOP,TOT,PC_GDP,A,2021,14.3996,
IRL,BOP,TOT,PC_GDP,A,2022,10.28775,
ITA,BOP,TOT,MLN_USD,A,1995,28346.48,
ITA,BOP,TOT,MLN_USD,A,1996,43516.89,
ITA,BOP,TOT,MLN_USD,A,1997,36713.5,
ITA,BOP,TOT,MLN_USD,A,1998,25635.83,B
ITA,BOP,TOT,MLN_USD,A,1999,9569.171,
ITA,BOP,TOT,MLN_USD,A,2000,-3321.052,
ITA,BOP,TOT,MLN_USD,A,2001,1460.577,
ITA,BOP,TOT,MLN_USD,A,2002,-6068.417,
ITA,BOP,TOT,MLN_USD,A,2003,-12010.77,
ITA,BOP,TOT,MLN_USD,A,2004,-8491.029,
ITA,BOP,TOT,MLN_USD,A,2005,-16369.08,
ITA,BOP,TOT,MLN_USD,A,2006,-28925.19,
ITA,BOP,TOT,MLN_USD,A,2007,-30529.43,
ITA,BOP,TOT,MLN_USD,A,2008,-67734.15,
ITA,BOP,TOT,MLN_USD,A,2009,-42543.35,
ITA,BOP,TOT,MLN_USD,A,2010,-70382.77,
ITA,BOP,TOT,MLN_USD,A,2011,-64478.31,
ITA,BOP,TOT,MLN_USD,A,2012,-5055.426,
ITA,BOP,TOT,MLN_USD,A,2013,24212.76,
ITA,BOP,TOT,MLN_USD,A,2014,41138.88,
ITA,BOP,TOT,MLN_USD,A,2015,27119.37,
ITA,BOP,TOT,MLN_USD,A,2016,49145.7,
ITA,BOP,TOT,MLN_USD,A,2017,51710.29,
ITA,BOP,TOT,MLN_USD,A,2018,54228.73,
ITA,BOP,TOT,MLN_USD,A,2019,66105.27,
ITA,BOP,TOT,MLN_USD,A,2020,74636.34,
ITA,BOP,TOT,MLN_USD,A,2021,51820.91,
ITA,BOP,TOT,MLN_USD,A,2022,-31369.86,
ITA,BOP,TOT,PC_GDP,A,1995,2.410491,
ITA,BOP,TOT,PC_GDP,A,1996,3.316329,
ITA,BOP,TOT,PC_GDP,A,1997,2.953673,
ITA,BOP,TOT,PC_GDP,A,1998,2.021623,
ITA,BOP,TOT,PC_GDP,A,1999,0.7696093,
ITA,BOP,TOT,PC_GDP,A,2000,-0.2843946,
ITA,BOP,TOT,PC_GDP,A,2001,0.1245789,
ITA,BOP,TOT,PC_GDP,A,2002,-0.4734126,
ITA,BOP,TOT,PC_GDP,A,2003,-0.7670078,
ITA,BOP,TOT,PC_GDP,A,2004,-0.4672105,
ITA,BOP,TOT,PC_GDP,A,2005,-0.8803988,
ITA,BOP,TOT,PC_GDP,A,2006,-1.484154,
ITA,BOP,TOT,PC_GDP,A,2007,-1.376439,
ITA,BOP,TOT,PC_GDP,A,2008,-2.841505,
ITA,BOP,TOT,PC_GDP,A,2009,-1.943152,
ITA,BOP,TOT,PC_GDP,A,2010,-3.298512,
ITA,BOP,TOT,PC_GDP,A,2011,-2.811107,
ITA,BOP,TOT,PC_GDP,A,2012,-0.2399569,
ITA,BOP,TOT,PC_GDP,A,2013,1.129592,
ITA,BOP,TOT,PC_GDP,A,2014,1.902885,
ITA,BOP,TOT,PC_GDP,A,2015,1.475689,
ITA,BOP,TOT,PC_GDP,A,2016,2.618235,
ITA,BOP,TOT,PC_GDP,A,2017,2.637796,
ITA,BOP,TOT,PC_GDP,A,2018,2.594833,
ITA,BOP,TOT,PC_GDP,A,2019,3.286819,
ITA,BOP,TOT,PC_GDP,A,2020,3.874617,
ITA,BOP,TOT,PC_GDP,A,2021,2.440438,
ITA,BOP,TOT,PC_GDP,A,2022,-1.530076,
JPN,BOP,TOT,MLN_USD,A,1996,69396.94,
JPN,BOP,TOT,MLN_USD,A,1997,94883.05,
JPN,BOP,TOT,MLN_USD,A,1998,115463.8,
JPN,BOP,TOT,MLN_USD,A,1999,115180.8,
JPN,BOP,TOT,MLN_USD,A,2000,130741.8,
JPN,BOP,TOT,MLN_USD,A,2001,87325.62,
JPN,BOP,TOT,MLN_USD,A,2002,108670.8,
JPN,BOP,TOT,MLN_USD,A,2003,139294.6,
JPN,BOP,TOT,MLN_USD,A,2004,182327.7,
JPN,BOP,TOT,MLN_USD,A,2005,170184.5,
JPN,BOP,TOT,MLN_USD,A,2006,176431,
JPN,BOP,TOT,MLN_USD,A,2007,213256.3,
JPN,BOP,TOT,MLN_USD,A,2008,141598.1,
JPN,BOP,TOT,MLN_USD,A,2009,146461.9,
JPN,BOP,TOT,MLN_USD,A,2010,221620.7,
JPN,BOP,TOT,MLN_USD,A,2011,128148.2,
JPN,BOP,TOT,MLN_USD,A,2012,63217.96,
JPN,BOP,TOT,MLN_USD,A,2013,46249.82,
JPN,BOP,TOT,MLN_USD,A,2014,36567.49,
JPN,BOP,TOT,MLN_USD,A,2015,136721.5,
JPN,BOP,TOT,MLN_USD,A,2016,192608.5,
JPN,BOP,TOT,MLN_USD,A,2017,205507.2,
JPN,BOP,TOT,MLN_USD,A,2018,177185.3,
JPN,BOP,TOT,MLN_USD,A,2019,172681.6,
JPN,BOP,TOT,MLN_USD,A,2020,148604.6,
JPN,BOP,TOT,MLN_USD,A,2021,195407,
JPN,BOP,TOT,MLN_USD,A,2022,79101.43,
JPN,BOP,TOT,PC_GDP,A,1996,1.410085,
JPN,BOP,TOT,PC_GDP,A,1997,2.11543,
JPN,BOP,TOT,PC_GDP,A,1998,2.809076,
JPN,BOP,TOT,PC_GDP,A,1999,2.472326,
JPN,BOP,TOT,PC_GDP,A,2000,2.629811,
JPN,BOP,TOT,PC_GDP,A,2001,1.993441,
JPN,BOP,TOT,PC_GDP,A,2002,2.595082,
JPN,BOP,TOT,PC_GDP,A,2003,3.067544,
JPN,BOP,TOT,PC_GDP,A,2004,3.725254,
JPN,BOP,TOT,PC_GDP,A,2005,3.520205,
JPN,BOP,TOT,PC_GDP,A,2006,3.837059,
JPN,BOP,TOT,PC_GDP,A,2007,4.652344,
JPN,BOP,TOT,PC_GDP,A,2008,2.777514,
JPN,BOP,TOT,PC_GDP,A,2009,2.753044,
JPN,BOP,TOT,PC_GDP,A,2010,3.83376,
JPN,BOP,TOT,PC_GDP,A,2011,2.058291,
JPN,BOP,TOT,PC_GDP,A,2012,1.007591,
JPN,BOP,TOT,PC_GDP,A,2013,0.8884053,
JPN,BOP,TOT,PC_GDP,A,2014,0.7801783,
JPN,BOP,TOT,PC_GDP,A,2015,3.075471,
JPN,BOP,TOT,PC_GDP,A,2016,3.843929,
JPN,BOP,TOT,PC_GDP,A,2017,4.167505,
JPN,BOP,TOT,PC_GDP,A,2018,3.507448,
JPN,BOP,TOT,PC_GDP,A,2019,3.376273,
JPN,BOP,TOT,PC_GDP,A,2020,2.907276,
JPN,BOP,TOT,PC_GDP,A,2021,3.888316,
JPN,BOP,TOT,PC_GDP,A,2022,1.797718,
KOR,BOP,TOT,MLN_USD,A,1980,-6895.9,
KOR,BOP,TOT,MLN_USD,A,1981,-6486.3,
KOR,BOP,TOT,MLN_USD,A,1982,-5630.6,
KOR,BOP,TOT,MLN_USD,A,1983,-3594.3,
KOR,BOP,TOT,MLN_USD,A,1984,-1847.1,
KOR,BOP,TOT,MLN_USD,A,1985,-2178.5,
KOR,BOP,TOT,MLN_USD,A,1986,2606.6,
KOR,BOP,TOT,MLN_USD,A,1987,8630,
KOR,BOP,TOT,MLN_USD,A,1988,12757.9,
KOR,BOP,TOT,MLN_USD,A,1989,3766.3,
KOR,BOP,TOT,MLN_USD,A,1990,-2803.9,
KOR,BOP,TOT,MLN_USD,A,1991,-8033.6,
KOR,BOP,TOT,MLN_USD,A,1992,-2901.5,
KOR,BOP,TOT,MLN_USD,A,1993,1687.8,
KOR,BOP,TOT,MLN_USD,A,1994,-4793.4,
KOR,BOP,TOT,MLN_USD,A,1995,-10230.7,
KOR,BOP,TOT,MLN_USD,A,1996,-24461.6,
KOR,BOP,TOT,MLN_USD,A,1997,-10811.6,
KOR,BOP,TOT,MLN_USD,A,1998,40112.8,
KOR,BOP,TOT,MLN_USD,A,1999,21784.7,
KOR,BOP,TOT,MLN_USD,A,2000,10180.3,
KOR,BOP,TOT,MLN_USD,A,2001,2165.4,
KOR,BOP,TOT,MLN_USD,A,2002,4066.1,
KOR,BOP,TOT,MLN_USD,A,2003,11309,
KOR,BOP,TOT,MLN_USD,A,2004,29290.2,
KOR,BOP,TOT,MLN_USD,A,2005,12207.4,
KOR,BOP,TOT,MLN_USD,A,2006,2094.4,
KOR,BOP,TOT,MLN_USD,A,2007,10472.4,
KOR,BOP,TOT,MLN_USD,A,2008,1752.3,
KOR,BOP,TOT,MLN_USD,A,2009,33088.5,
KOR,BOP,TOT,MLN_USD,A,2010,27950.4,
KOR,BOP,TOT,MLN_USD,A,2011,16638.3,
KOR,BOP,TOT,MLN_USD,A,2012,48790,
KOR,BOP,TOT,MLN_USD,A,2013,77258.4,
KOR,BOP,TOT,MLN_USD,A,2014,83029.2,
KOR,BOP,TOT,MLN_USD,A,2015,105118.4,
KOR,BOP,TOT,MLN_USD,A,2016,97922.6,
